PID,PowerCap,Time,Power (W),Temperature (C),Energy (J),GPU Utilization (%),Memory Utilization (%),Frequency,PCIe TX (KB/s),PCIe RX (KB/s)
12.0,90000,1740641365.3656836,89.839,75,4.253416999999899,100.0,17.0,1125,58.59375,145.703125
12.0,90000,1740641366.438949,89.934,75,4.351734999999962,100.0,16.0,1110,57.91015625,147.55859375
12.0,90000,1740641367.51247,89.92,75,4.448484000000008,100.0,17.0,1095,51.220703125,147.216796875
12.0,90000,1740641368.5857074,87.449,74,4.535094999999956,100.0,87.0,1560,53.857421875,136.474609375
12.0,90000,1740641369.6492934,89.394,73,4.632769000000053,100.0,92.0,1590,39.16015625,137.109375
12.0,90000,1740641370.7094724,89.511,72,4.730562999999847,100.0,88.0,1530,32.91015625,138.4765625
12.0,90000,1740641371.7697766,89.434,73,4.819254000000001,100.0,92.0,1650,33.349609375,138.57421875
12.0,90000,1740641372.8373137,89.503,73,4.916598000000022,100.0,89.0,1740,46.2890625,136.42578125
12.0,90000,1740641373.9132428,89.406,73,5.0129309999999805,100.0,92.0,1755,55.126953125,146.09375
12.0,90000,1740641374.9861498,90.104,75,5.102012999999943,100.0,16.0,1080,48.876953125,146.435546875
12.0,90000,1740641376.0576167,90.031,75,5.1999530000000505,100.0,16.0,1080,55.712890625,146.044921875
12.0,90000,1740641377.1296167,89.89,75,5.298301000000038,100.0,16.0,1095,51.07421875,146.728515625
12.0,90000,1740641378.2028985,89.876,75,5.395872000000054,100.0,16.0,1095,57.421875,146.728515625
12.0,90000,1740641379.2755475,89.833,75,5.4856009999998605,100.0,16.0,1095,57.763671875,146.97265625
12.0,90000,1740641380.351089,89.78,75,5.583950999999843,100.0,16.0,1110,54.00390625,160.9375
12.0,90000,1740641381.4218657,89.773,75,5.681446000000051,100.0,16.0,1110,55.078125,157.12890625
12.0,90000,1740641382.502492,87.139,74,5.767673000000059,100.0,12.0,1290,53.3203125,158.642578125
12.0,90000,1740641383.5636468,90.825,74,5.866831999999931,100.0,89.0,1440,35.791015625,134.765625
12.0,90000,1740641384.6284606,89.474,74,5.964351999999963,100.0,86.0,1590,54.443359375,136.1328125
12.0,90000,1740641385.7000935,89.418,73,6.052768000000015,100.0,89.0,1770,47.509765625,142.1875
12.0,90000,1740641386.7740865,89.536,73,6.149134000000004,100.0,88.0,1590,57.8125,137.060546875
12.0,90000,1740641387.8556397,89.671,73,6.247548000000052,100.0,91.0,1755,56.298828125,134.228515625
12.0,90000,1740641388.9296515,89.742,75,6.3458160000000134,100.0,16.0,1095,54.8828125,145.99609375
12.0,90000,1740641390.00119,89.895,75,6.443006999999852,100.0,16.0,1065,46.728515625,147.509765625
12.0,90000,1740641391.0748682,89.902,75,6.532678000000033,100.0,16.0,1095,59.130859375,146.58203125
12.0,90000,1740641392.148795,89.879,75,6.6309839999998985,100.0,16.0,1110,58.69140625,146.240234375
12.0,90000,1740641393.2211297,89.9,75,6.7282860000000255,100.0,16.0,1095,49.072265625,146.240234375
12.0,90000,1740641394.293321,89.924,75,6.817117999999937,100.0,16.0,1095,57.177734375,146.97265625
12.0,90000,1740641395.3648937,89.89,75,6.915446999999858,100.0,17.0,1095,52.34375,146.826171875
12.0,90000,1740641396.436385,89.944,75,7.012915000000021,100.0,16.0,1095,54.541015625,146.240234375
12.0,90000,1740641397.497618,87.04,74,7.108163999999988,100.0,91.0,1620,33.69140625,142.67578125
